User ID,LOCATION,CLASS,SMS
 traveladdict3, Paris,spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
 foodie791, Mumbai,spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
 gymrat125, Berlin,spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
 user989, Toronto,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
 thrillseeker4, Orlando,spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062."
 customer125, Chicago,spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
 musiclover989, London,spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
 user7892, Sydney,spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
 foodie125, Paris,ham,Dear we are going to our rubber place
 shopper248, Los Angeles,ham,Dear we got  &lt;#&gt;  dollars hi hi
 bookworm569, London,ham,"Dear, will call Tmorrow.pls accomodate."
 shopper7892, New York,ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
 user9878, San Francisco,ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense."
 musiclover7892, Sydney,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
 foodcritic125, Mumbai,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
 playlistlover458, Berlin,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
 user24682, Toronto,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
 thrillseeker791, Orlando,ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
 buyer7892, Chicago,ham,Did he just say somebody is named tampa
 musicfan569, London,ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy"
 user123458, Sydney,ham,Did u find out what time the bus is at coz i need to sort some stuff out.
 foodie248, Los Angeles,ham,Did u got that persons story
 moviegoer791, London,ham,Did u got that persons story
 gamer125, New York,ham,Did u receive my msg?
 traveler248, Paris,ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
 bookworm248, San Francisco,spam,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
 audiophile791, Berlin,ham,Didn't you get hep b immunisation in nigeria.
 testimonialuser4, Sydney,ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
 shopper4569, Chicago,ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
 musiclover1236, Paris,ham,Do well :)all will for little time. Thing of good times ahead:
 user98767, Toronto,spam,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
 traveler791, Paris,ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;
 foodlover2470, Mumbai,ham,Do you know where my lab goggles went
 nostalgiacat125, Berlin,ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
 user12347, Toronto,spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
 foodlover248, Mumbai,spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
 tvfan125, Los Angeles,spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
 musicenthusiast3, London,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
 user2470, Sydney,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
 thrillseeker5, Orlando,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
 buyer1236, Chicago,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
 artlover125, Paris,spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
 foodcritic248, Mumbai,spam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
 relaxmusiclover, Berlin,spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
 happyuser125, Toronto,spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
 travelenthusiast4, Sydney,ham,Does not operate after  &lt;#&gt;  or what
 shopper569, Los Angeles,ham,Does she usually take fifteen fucking minutes to respond to a yes or no question
 bookworm7892, London,spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
 happyshopper3, New York,spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
 user98767, San Francisco,ham,Dont gimme that lip caveboy
 traveler791, Paris,ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out
 foodlover2470, Mumbai,ham,Dont think so. It turns off like randomlly within 5min of opening
 nostalgiacat125, Berlin,ham,Dont worry. I guess he's busy.
 user12347, Toronto,spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
 @user125, New York,spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
 user458, Los Angeles,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
 moviefan791, London,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
 forumuser3, Toronto,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
 foodie24, Paris,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
 shopper125, San Francisco,spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
 musiclover458, Berlin,spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 Â£3 "
 testimonialuser3, Sydney,ham,Dude ive been seeing a lotta corvettes lately
 user1455, New York,ham,Dude we should go sup again
 user1788, Los Angeles,ham,Dunno he jus say go lido. Same time 930.
 bookworm791, London,ham,Dunno y u ask me.
 shopper791, San Francisco,spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Â£100 Cash WKENT/150P16+
 travelenthusiast3, Sydney,spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Â£100 Cash WKENT/150P16+
 foodlover125, Mumbai,ham,Easy ah?sen got selected means its good..
 musiclover791, Berlin,spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
 user791, Toronto,spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
 thrillseeker3, Orlando,ham,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.
 @user126, New York,ham,"Ela kano.,il download, come wen ur free.."
 user459, Los Angeles,spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
 moviefan792, London,ham,En chikku nange bakra msg kalstiya..then had tea/coffee?
 forumuser4, Toronto,spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/Ãº1.20 POBOXox36504W45WQ 16+"
 foodie25, Paris,spam,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 
 shopper126, San Francisco,ham,Even my brother is not like to speak with me. They treat me like aids patent.
 musiclover459, Berlin,ham,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply
 testimonialuser4, Sydney,spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
 user2121, New York,ham,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8"
 user2454, Los Angeles,ham,Exactly. Anyways how far. Is jide her to study or just visiting
 bookworm792, London,ham,"Fair enough, anything going on?"
 shopper792, San Francisco,ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!"
 travelenthusiast4, Sydney,spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
 foodlover126, Mumbai,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play Â£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
 musiclover792, Berlin,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play Â£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
 user792, Toronto,ham,Ffffffffff. Alright no way I can meet up with you sooner?
 thrillseeker4, Orlando,ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
 buyer126, Chicago,spam,Filthy stories and GIRLS waiting for your
 musicfan459, Paris,spam,"Final Chance! Claim ur Â£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. Â£3.00 Subs 16"
 user1237, Sydney,spam,"Final Chance! Claim ur Â£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. Â£3.00 Subs 16"
 cinephile792, Los Angeles,ham,Finally the match heading towards draw as your prediction.
 shopper459, New York,ham,Fine i miss you very much.
 booklover126, London,ham,Fine if thatÂ’s the way u feel. ThatÂ’s the way its gota b
 buyer792, San Francisco,ham,Finished class where are you.
 traveler459, Sydney,ham,First answer my question.
 traveladdict4, Paris,ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
 foodie792, Mumbai,ham,For my family happiness..
 gymrat126, Berlin,ham,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.
 user990, Toronto,spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!
 thrillseeker5, Orlando,spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
 customer126, Chicago,spam,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
 musiclover990, London,spam,"For ur chance to win a Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
 user7893, Sydney,spam,"For ur chance to win a Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
 foodie126, Paris,spam,"For ur chance to win a Â£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
 shopper249, Los Angeles,spam,"For ur chance to win a Â£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
 bookworm570, London,spam,"For ur chance to win Â£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
 shopper7893, New York,spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
 user9879, San Francisco,ham,"Found it, ENC  &lt;#&gt; , where you at?"
 musiclover7893, Sydney,spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Â£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
 foodcritic126, Mumbai,spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Â£250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
 playlistlover459, Berlin,spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
